0.0000000000E+00 0.7727095326E+00 -.4799081751E+00 0.1800000000E+02 -.1301042607E-17
0.1000000000E-03 0.7727401082E+00 -.4799066682E+00 0.1799987636E+02 0.7678779203E-04
0.2000000000E-03 0.7727706869E+00 -.4799051606E+00 0.1799975271E+02 0.1535804207E-03
0.3000000000E-03 0.7728012687E+00 -.4799036522E+00 0.1799962904E+02 0.2303778864E-03
0.4000000000E-03 0.7728318535E+00 -.4799021430E+00 0.1799950537E+02 0.3071801895E-03
0.5000000000E-03 0.7728624414E+00 -.4799006331E+00 0.1799938168E+02 0.3839873303E-03
0.6000000000E-03 0.7728930324E+00 -.4798991224E+00 0.1799925798E+02 0.4607993092E-03
0.7000000000E-03 0.7729236264E+00 -.4798976109E+00 0.1799913426E+02 0.5376161265E-03
0.8000000000E-03 0.7729542235E+00 -.4798960987E+00 0.1799901053E+02 0.6144377825E-03
0.9000000000E-03 0.7729848237E+00 -.4798945857E+00 0.1799888680E+02 0.6912642777E-03
0.1000000000E-02 0.7730154269E+00 -.4798930720E+00 0.1799876304E+02 0.7680956123E-03
0.1100000000E-02 0.7730460332E+00 -.4798915574E+00 0.1799863928E+02 0.8449317867E-03
0.1200000000E-02 0.7730766426E+00 -.4798900422E+00 0.1799851550E+02 0.9217728011E-03
0.1300000000E-02 0.7731072550E+00 -.4798885261E+00 0.1799839171E+02 0.9986186613E-03
0.1400000000E-02 0.7731378705E+00 -.4798870093E+00 0.1799826791E+02 0.1075469359E-02
0.1500000000E-02 0.7731684891E+00 -.4798854918E+00 0.1799814410E+02 0.1152324898E-02
0.1600000000E-02 0.7731991108E+00 -.4798839735E+00 0.1799802027E+02 0.1229185278E-02
0.1700000000E-02 0.7732297355E+00 -.4798824544E+00 0.1799789643E+02 0.1306050501E-02
0.1800000000E-02 0.7732603633E+00 -.4798809345E+00 0.1799777258E+02 0.1382920567E-02
0.1900000000E-02 0.7732909942E+00 -.4798794139E+00 0.1799764872E+02 0.1459795475E-02
0.2000000000E-02 0.7733216281E+00 -.4798778925E+00 0.1799752484E+02 0.1536675227E-02
0.2100000000E-02 0.7733522652E+00 -.4798763704E+00 0.1799740096E+02 0.1613559822E-02
0.2200000000E-02 0.7733829053E+00 -.4798748474E+00 0.1799727705E+02 0.1690449262E-02
0.2300000000E-02 0.7734135485E+00 -.4798733238E+00 0.1799715314E+02 0.1767343546E-02
0.2400000000E-02 0.7734441947E+00 -.4798717993E+00 0.1799702922E+02 0.1844242674E-02
0.2500000000E-02 0.7734748441E+00 -.4798702741E+00 0.1799690528E+02 0.1921146648E-02
0.2600000000E-02 0.7735054965E+00 -.4798687481E+00 0.1799678133E+02 0.1998055467E-02
0.2700000000E-02 0.7735361520E+00 -.4798672214E+00 0.1799665736E+02 0.2074969133E-02
0.2800000000E-02 0.7735668106E+00 -.4798656939E+00 0.1799653339E+02 0.2151887644E-02
0.2900000000E-02 0.7735974722E+00 -.4798641656E+00 0.1799640940E+02 0.2228811002E-02
