0.0000000000E+00 0.3467109969E+00 -.2739148753E+00 0.4000000000E+01 0.1734723476E-17
0.1000000000E-03 0.3467109974E+00 -.2739148751E+00 0.4000000000E+01 0.1027391904E-08
0.2000000000E-03 0.3467109988E+00 -.2739148744E+00 0.3999999999E+01 0.4044616721E-08
0.3000000000E-03 0.3467110012E+00 -.2739148733E+00 0.3999999998E+01 0.9051674445E-08
0.4000000000E-03 0.3467110046E+00 -.2739148718E+00 0.3999999996E+01 0.1604856517E-07
0.5000000000E-03 0.3467110089E+00 -.2739148698E+00 0.3999999994E+01 0.2503528868E-07
0.6000000000E-03 0.3467110141E+00 -.2739148674E+00 0.3999999992E+01 0.3601184515E-07
0.7000000000E-03 0.3467110204E+00 -.2739148645E+00 0.3999999989E+01 0.4897823451E-07
0.8000000000E-03 0.3467110276E+00 -.2739148612E+00 0.3999999985E+01 0.6393445685E-07
0.9000000000E-03 0.3467110357E+00 -.2739148575E+00 0.3999999981E+01 0.8088051200E-07
0.1000000000E-02 0.3467110448E+00 -.2739148533E+00 0.3999999977E+01 0.9981640007E-07
0.1100000000E-02 0.3467110549E+00 -.2739148487E+00 0.3999999972E+01 0.1207421210E-06
0.1200000000E-02 0.3467110659E+00 -.2739148436E+00 0.3999999966E+01 0.1436576749E-06
0.1300000000E-02 0.3467110779E+00 -.2739148382E+00 0.3999999960E+01 0.1685630616E-06
0.1400000000E-02 0.3467110908E+00 -.2739148322E+00 0.3999999954E+01 0.1954582813E-06
0.1500000000E-02 0.3467111047E+00 -.2739148258E+00 0.3999999947E+01 0.2243433338E-06
0.1600000000E-02 0.3467111196E+00 -.2739148190E+00 0.3999999940E+01 0.2552182191E-06
0.1700000000E-02 0.3467111354E+00 -.2739148118E+00 0.3999999932E+01 0.2880829373E-06
0.1800000000E-02 0.3467111522E+00 -.2739148041E+00 0.3999999924E+01 0.3229374884E-06
0.1900000000E-02 0.3467111699E+00 -.2739147960E+00 0.3999999915E+01 0.3597818722E-06
0.2000000000E-02 0.3467111886E+00 -.2739147874E+00 0.3999999906E+01 0.3986160890E-06
0.2100000000E-02 0.3467112083E+00 -.2739147784E+00 0.3999999896E+01 0.4394401385E-06
0.2200000000E-02 0.3467112289E+00 -.2739147690E+00 0.3999999886E+01 0.4822540209E-06
0.2300000000E-02 0.3467112504E+00 -.2739147591E+00 0.3999999875E+01 0.5270577360E-06
0.2400000000E-02 0.3467112730E+00 -.2739147487E+00 0.3999999864E+01 0.5738512840E-06
0.2500000000E-02 0.3467112965E+00 -.2739147380E+00 0.3999999853E+01 0.6226346648E-06
0.2600000000E-02 0.3467113209E+00 -.2739147268E+00 0.3999999841E+01 0.6734078783E-06
0.2700000000E-02 0.3467113463E+00 -.2739147151E+00 0.3999999828E+01 0.7261709245E-06
0.2800000000E-02 0.3467113727E+00 -.2739147031E+00 0.3999999815E+01 0.7809238036E-06
0.2900000000E-02 0.3467114000E+00 -.2739146905E+00 0.3999999802E+01 0.8376665153E-06
0.3000000000E-02 0.3467114283E+00 -.2739146776E+00 0.3999999788E+01 0.8963990598E-06
0.3100000000E-02 0.3467114575E+00 -.2739146642E+00 0.3999999773E+01 0.9571214370E-06
0.3200000000E-02 0.3467114877E+00 -.2739146503E+00 0.3999999758E+01 0.1019833647E-05
0.3300000000E-02 0.3467115188E+00 -.2739146361E+00 0.3999999743E+01 0.1084535689E-05
0.3400000000E-02 0.3467115510E+00 -.2739146213E+00 0.3999999727E+01 0.1151227565E-05
0.3500000000E-02 0.3467115840E+00 -.2739146062E+00 0.3999999711E+01 0.1219909273E-05
0.3600000000E-02 0.3467116181E+00 -.2739145906E+00 0.3999999694E+01 0.1290580813E-05
0.3700000000E-02 0.3467116531E+00 -.2739145746E+00 0.3999999677E+01 0.1363242186E-05
0.3800000000E-02 0.3467116890E+00 -.2739145581E+00 0.3999999659E+01 0.1437893392E-05
0.3900000000E-02 0.3467117259E+00 -.2739145412E+00 0.3999999641E+01 0.1514534430E-05
0.4000000000E-02 0.3467117638E+00 -.2739145238E+00 0.3999999622E+01 0.1593165301E-05
0.4100000000E-02 0.3467118026E+00 -.2739145060E+00 0.3999999603E+01 0.1673786005E-05
0.4200000000E-02 0.3467118424E+00 -.2739144878E+00 0.3999999584E+01 0.1756396541E-05
0.4300000000E-02 0.3467118831E+00 -.2739144691E+00 0.3999999564E+01 0.1840996909E-05
0.4400000000E-02 0.3467119248E+00 -.2739144500E+00 0.3999999543E+01 0.1927587110E-05
0.4500000000E-02 0.3467119675E+00 -.2739144305E+00 0.3999999522E+01 0.2016167144E-05
0.4600000000E-02 0.3467120111E+00 -.2739144105E+00 0.3999999500E+01 0.2106737010E-05
0.4700000000E-02 0.3467120557E+00 -.2739143900E+00 0.3999999478E+01 0.2199297057E-05
