0.0000000000E+00 0.4701740058E+00 -.9156493925E+00 0.1000000000E+02 0.1734723476E-17
0.1000000000E-03 0.4702023875E+00 -.9156399768E+00 0.9999905963E+01 0.1831323569E-03
0.2000000000E-03 0.4702307720E+00 -.9156305597E+00 0.9999811920E+01 0.3662695585E-03
0.3000000000E-03 0.4702591593E+00 -.9156211411E+00 0.9999717873E+01 0.5494116053E-03
0.4000000000E-03 0.4702875494E+00 -.9156117211E+00 0.9999623820E+01 0.7325584975E-03
0.5000000000E-03 0.4703159423E+00 -.9156022997E+00 0.9999529762E+01 0.9157102357E-03
0.6000000000E-03 0.4703443381E+00 -.9155928768E+00 0.9999435699E+01 0.1098866820E-02
0.7000000000E-03 0.4703727366E+00 -.9155834525E+00 0.9999341630E+01 0.1282028251E-02
0.8000000000E-03 0.4704011380E+00 -.9155740268E+00 0.9999247557E+01 0.1465194530E-02
0.9000000000E-03 0.4704295422E+00 -.9155645996E+00 0.9999153478E+01 0.1648365656E-02
0.1000000000E-02 0.4704579492E+00 -.9155551710E+00 0.9999059394E+01 0.1831541630E-02
0.1100000000E-02 0.4704863590E+00 -.9155457409E+00 0.9998965304E+01 0.2014722453E-02
0.1200000000E-02 0.4705147716E+00 -.9155363094E+00 0.9998871210E+01 0.2197908118E-02
0.1300000000E-02 0.4705431871E+00 -.9155268765E+00 0.9998777110E+01 0.2381098637E-02
0.1400000000E-02 0.4705716053E+00 -.9155174421E+00 0.9998683006E+01 0.2564294005E-02
0.1500000000E-02 0.4706000264E+00 -.9155080063E+00 0.9998588896E+01 0.2747494223E-02
0.1600000000E-02 0.4706284503E+00 -.9154985691E+00 0.9998494780E+01 0.2930699291E-02
0.1700000000E-02 0.4706568770E+00 -.9154891304E+00 0.9998400660E+01 0.3113909210E-02
0.1800000000E-02 0.4706853065E+00 -.9154796903E+00 0.9998306534E+01 0.3297123979E-02
0.1900000000E-02 0.4707137388E+00 -.9154702488E+00 0.9998212403E+01 0.3480343600E-02
0.2000000000E-02 0.4707421740E+00 -.9154608058E+00 0.9998118267E+01 0.3663568072E-02
0.2100000000E-02 0.4707706120E+00 -.9154513614E+00 0.9998024125E+01 0.3846797396E-02
0.2200000000E-02 0.4707990528E+00 -.9154419155E+00 0.9997929979E+01 0.4030031573E-02
0.2300000000E-02 0.4708274964E+00 -.9154324682E+00 0.9997835827E+01 0.4213270602E-02
0.2400000000E-02 0.4708559428E+00 -.9154230194E+00 0.9997741670E+01 0.4396514485E-02
0.2500000000E-02 0.4708843921E+00 -.9154135692E+00 0.9997647507E+01 0.4579763221E-02
0.2600000000E-02 0.4709128442E+00 -.9154041176E+00 0.9997553340E+01 0.4763016811E-02
0.2700000000E-02 0.4709412991E+00 -.9153946645E+00 0.9997459167E+01 0.4946275256E-02
0.2800000000E-02 0.4709697568E+00 -.9153852100E+00 0.9997364989E+01 0.5129538555E-02
0.2900000000E-02 0.4709982174E+00 -.9153757540E+00 0.9997270805E+01 0.5312806710E-02
0.3000000000E-02 0.4710266807E+00 -.9153662966E+00 0.9997176617E+01 0.5496079719E-02
0.3100000000E-02 0.4710551469E+00 -.9153568378E+00 0.9997082423E+01 0.5679357585E-02
0.3200000000E-02 0.4710836160E+00 -.9153473775E+00 0.9996988224E+01 0.5862640307E-02
