0.0000000000E+00 0.8059152828E+00 -.1560280857E+01 0.2800000000E+02 -.1301042607E-17
0.1000000000E-03 0.8059538883E+00 -.1560269467E+01 0.2799991404E+02 0.1664368449E-03
0.2000000000E-03 0.8059924978E+00 -.1560258074E+01 0.2799982808E+02 0.3328871243E-03
0.3000000000E-03 0.8060311112E+00 -.1560246678E+01 0.2799974212E+02 0.4993508400E-03
0.4000000000E-03 0.8060697287E+00 -.1560235280E+01 0.2799965617E+02 0.6658279894E-03
0.5000000000E-03 0.8061083501E+00 -.1560223879E+01 0.2799957022E+02 0.8323185776E-03
0.6000000000E-03 0.8061469755E+00 -.1560212475E+01 0.2799948427E+02 0.9988226043E-03
0.7000000000E-03 0.8061856049E+00 -.1560201068E+01 0.2799939833E+02 0.1165340070E-02
0.8000000000E-03 0.8062242383E+00 -.1560189658E+01 0.2799931238E+02 0.1331870977E-02
0.9000000000E-03 0.8062628757E+00 -.1560178246E+01 0.2799922645E+02 0.1498415325E-02
0.1000000000E-02 0.8063015171E+00 -.1560166830E+01 0.2799914051E+02 0.1664973116E-02
0.1100000000E-02 0.8063401625E+00 -.1560155412E+01 0.2799905458E+02 0.1831544351E-02
0.1200000000E-02 0.8063788118E+00 -.1560143992E+01 0.2799896865E+02 0.1998129030E-02
0.1300000000E-02 0.8064174652E+00 -.1560132568E+01 0.2799888272E+02 0.2164727155E-02
0.1400000000E-02 0.8064561225E+00 -.1560121142E+01 0.2799879680E+02 0.2331338727E-02
0.1500000000E-02 0.8064947839E+00 -.1560109713E+01 0.2799871088E+02 0.2497963746E-02
0.1600000000E-02 0.8065334492E+00 -.1560098281E+01 0.2799862496E+02 0.2664602215E-02
0.1700000000E-02 0.8065721185E+00 -.1560086846E+01 0.2799853905E+02 0.2831254133E-02
0.1800000000E-02 0.8066107918E+00 -.1560075409E+01 0.2799845314E+02 0.2997919502E-02
0.1900000000E-02 0.8066494691E+00 -.1560063968E+01 0.2799836723E+02 0.3164598323E-02
0.2000000000E-02 0.8066881505E+00 -.1560052525E+01 0.2799828132E+02 0.3331290597E-02
0.2100000000E-02 0.8067268358E+00 -.1560041079E+01 0.2799819542E+02 0.3497996325E-02
0.2200000000E-02 0.8067655251E+00 -.1560029631E+01 0.2799810952E+02 0.3664715507E-02
0.2300000000E-02 0.8068042184E+00 -.1560018179E+01 0.2799802362E+02 0.3831448146E-02
0.2400000000E-02 0.8068429157E+00 -.1560006725E+01 0.2799793773E+02 0.3998194242E-02
0.2500000000E-02 0.8068816170E+00 -.1559995268E+01 0.2799785184E+02 0.4164953796E-02
0.2600000000E-02 0.8069203223E+00 -.1559983808E+01 0.2799776595E+02 0.4331726822E-02
0.2700000000E-02 0.8069590316E+00 -.1559972346E+01 0.2799768006E+02 0.4498513298E-02
0.2800000000E-02 0.8069977448E+00 -.1559960881E+01 0.2799759417E+02 0.4665308423E-02
0.2900000000E-02 0.8070364621E+00 -.1559949412E+01 0.2799750829E+02 0.4832121649E-02
0.3000000000E-02 0.8070751834E+00 -.1559937941E+01 0.2799742242E+02 0.4998948338E-02
0.3100000000E-02 0.8071139087E+00 -.1559926468E+01 0.2799733654E+02 0.5165788492E-02
