waveform_id,mass1,mass2,mass_ratio,symmetric_mass_ratio,delta,chi1z,chi2z,chi_s,chi_a,massf,chifz
SXS:BBH:0355,0.6363200421268489,0.3636799578731512,1.7496703581031332,0.2314168461145342,0.2726400842536974,-0.60033405856,0.799750317529,-0.09115143164509532,-0.6728577552210674,0.9626647381091109,0.530894306569
SXS:BBH:0361,0.5999831049695937,0.40001689503040627,1.4998944105198047,0.2400033787206392,0.19996620993918743,-0.000163735472698,0.799716266708,0.3198017793965394,-0.31999825643114543,0.9474014979139114,0.732888486816
SXS:BBH:0366,0.5000000847319195,0.4999999152680807,1.000000338927735,0.2499999999999929,1.6858739404357614e-07,0.199950923174,-5.20207407823e-05,0.0999494681632422,0.10000148889520886,0.9487383610996171,0.716671064944
SXS:BBH:0369,0.599984148089532,0.40001585191046796,1.4999009294857175,0.24000317013081052,0.19996829617906417,0.599866435099,-0.799626130622,0.04004722417974754,0.6797734798810084,0.950611880440197,0.735217409366
SXS:BBH:0370,0.5,0.5,1.0,0.25,0.0,-0.200240438521,0.399920976952,0.0998402692155,-0.30008070773650003,0.9486718496827155,0.716312494352
SXS:BBH:0371,0.6363610463444399,0.3636389536555601,1.7499804131193355,0.2314056650398495,0.2727220926888799,-7.61016936479e-05,-0.399993170413,-0.14550152611175182,0.1454046698049551,0.9606563506184803,0.615193029888
SXS:BBH:0372,0.6000189735300356,0.3999810264699643,1.5001185901879093,0.23999620493399804,0.20003794706007122,0.799731332477,-0.400042985726,0.3198443691498625,0.639863577275452,0.9405325777671405,0.814921924081
SXS:BBH:0376,0.500003594441249,0.499996405558751,1.0000143778683568,0.24999999998707997,7.1888875801603545e-06,0.599871701123,-0.400060372743,0.09990925838709253,0.49996675514308075,0.9485222667530946,0.71566680754
SXS:BBH:0377,0.5555700773145233,0.44442992268547665,1.250073518806925,0.24691196650725789,0.11114015462904692,-0.800402621097,0.400002069057,-0.2669068574605743,-0.6224526347106406,0.9597347670531876,0.563293158705
SXS:BBH:0382,0.6363421553615403,0.36365784463845974,1.7498375595174553,0.23141081667136962,0.2726843107230805,-0.000170754961429,0.799951635257,0.2908000289123775,-0.29101734607276636,0.9522095345088186,0.70005099046
SXS:BBH:0385,0.5999988563763872,0.40000114362361283,1.4999928523728552,0.2400002287234147,0.19999771275277425,0.80007627199,-0.000106364098602,0.480002302446802,0.4800873939689646,0.9342437946998964,0.847339243196
SXS:BBH:0386,0.5555371543242145,0.4444628456757855,1.2499068476231023,0.24691562448956836,0.11107430864842945,-0.200311794727,-0.799851515689,-0.4667849252014369,0.24422363636100938,0.9620773158988986,0.542442608044
SXS:BBH:0387,0.6666704300850511,0.33332956991494894,2.0000338711478736,0.22222096773526412,0.33334086017010206,-0.600491829168,-0.400075706301,-0.5336872091287214,-0.2669730828992579,0.9706799984273022,0.400704762346
SXS:BBH:0388,0.6363986622278547,0.3636013377721454,1.7502649086144466,0.23139540494245167,0.2727973244557089,0.799632484984,0.400096389713,0.6543606262552051,0.36340946118030026,0.9287420564329302,0.882193043214
SXS:BBH:0389,0.5,0.5,1.0,0.25,0.0,-5.32285340701e-05,-5.28798410678e-05,-5.305418756895e-05,-1.7434650114999956e-07,0.951619150783742,0.686422540775
SXS:BBH:0392,0.5999847074396892,0.4000152925603107,1.4999044251520184,0.24000305827819973,0.19996941487937867,-0.200319096228,0.799729259729,0.19971553945459708,-0.4400923281444762,0.9516884477348125,0.685888592511
SXS:BBH:0394,0.5000036109488977,0.49999638905110216,1.0000144438999035,0.249999999986961,7.221907381608971e-06,0.599857590977,0.399887931601,0.499873483369221,0.09998843971799276,0.9326442510018196,0.831123681031
SXS:BBH:0397,0.6000026285322814,0.39999737146771863,1.5000164284347153,0.23999947428663454,0.2000052570645628,-0.800477735367,-0.399857317341,-0.6402306212003013,-0.3203468694032345,0.9675098360973208,0.42398165838
SXS:BBH:0398,0.5555382650056928,0.4444617349943072,1.249912469996564,0.24691550112015742,0.11107653001138591,-0.000149024791456,-0.799840810175,-0.3555814231837211,0.3554158452355445,0.9598711374577694,0.584259252938
SXS:BBH:0399,0.6666296675757931,0.33337033242420694,1.9996670451392191,0.22223455388358068,0.33325933515158623,0.199988949495,0.400076092558,0.2666920668917222,-5.493305035428331e-05,0.954680995283735,0.709191804961
SXS:BBH:0402,0.636353180036226,0.36364681996377396,1.7499209262977158,0.23140781029400853,0.2727063600724521,-0.800442597331,0.399980064359,-0.3639127137949822,-0.6548156707010941,0.9669686427967175,0.442086074993
SXS:BBH:0409,0.5555268667328312,0.4444731332671688,1.2498547722093902,0.2469167670708344,0.11105373346566241,0.400139285381,0.80000583972,0.5778692256768019,-0.1332929787479597,0.9307968679570812,0.840290421813
SXS:BBH:0410,0.6666357873227152,0.33336421267728483,1.9997221116474668,0.22223251438333885,0.3332715746454303,0.600070882447,-8.34279936843e-05,0.40000091326206255,0.4000565370769221,0.946036558752601,0.80824332404
SXS:BBH:0412,0.666676322124541,0.33332367787545897,2.0000869016380944,0.22221900364303623,0.33335264424908206,-0.200133850429,-0.399963764877,-0.2667418924623457,-0.00010710621091172823,0.9661179883272986,0.534138683758
SXS:BBH:0414,0.6363298760087318,0.36367012399126813,1.749744711017313,0.23141416490744376,0.27265975201746395,-0.400215110803,-0.799697471412,-0.5454949104179995,0.0361572467498118,0.9676849298266553,0.46724216247
SXS:BBH:0415,0.5,0.5,1.0,0.25,0.0,-7.69375917008e-05,-0.400061942952,-0.2000694402718504,0.1999925026801496,0.9564581655027594,0.624088640059
SXS:BBH:0423,0.6363161169798905,0.3636838830201095,1.7496406816155397,0.23141791625152486,0.27263223395978065,0.000140338338325,-0.799604621306,-0.29071401401088387,0.29089261310389664,0.962782239146106,0.585061364769
SXS:BBH:0435,0.6363189633751517,0.3636810366248484,1.7496622020233084,0.2314171402243241,0.27263792675030296,0.400069974645,0.799880170968,0.5454733612969329,-0.036329138209673595,0.9407224223835969,0.806429358401
SXS:BBH:0436,0.5,0.5,1.0,0.25,0.0,-0.200198064124,-0.400023432845,-0.30011074848450003,0.0999126843605,0.9585560761372134,0.592297283731
SXS:BBH:0437,0.5999721855629119,0.40002781443708807,1.4998261718555292,0.24000556211377466,0.19994437112582428,-0.200141045564,-0.79961715359,-0.43994816286489247,0.19979004180913362,0.9634414415871918,0.539362083562
SXS:BBH:0438,0.5555247848803772,0.44447521511962296,1.2498442342411986,0.2469169982639879,0.11104956976075299,-0.600343576112,-0.799705774072,-0.688955131936992,0.021943659989121678,0.9657814752620026,0.457052736003
SXS:BBH:0440,0.6000163056927581,0.39998369430724184,1.5001019147342143,0.2399967385955727,0.20003261138551695,-7.89224863575e-05,0.400144299241,0.16000384028769732,-0.16009854984509797,0.9516843964628611,0.699312666935
SXS:BBH:0441,0.5999956085931291,0.40000439140687105,1.4999725540083724,0.2400008782620898,0.1999912171862575,0.599684099132,0.799888446923,0.6797667174271486,0.03984893461750483,0.9274650218869217,0.865600369386
SXS:BBH:0447,0.5000043093763029,0.49999569062369703,1.0000172376537788,0.24999999998142924,8.618760013843342e-06,-0.60044573861,0.399946655751,-0.10025385249677787,-0.5001970612064964,0.9540095427711429,0.654722609665
SXS:BBH:0448,0.6666610432041504,0.3333389567958495,1.9999493896911698,0.22222409667810425,0.3333220864083012,0.400118024197,-0.400065697153,0.13338561727717024,0.4001005815547408,0.9552190039378305,0.725891367814
SXS:BBH:0451,0.6363351814152381,0.36366481858476196,1.749784826290319,0.23141271830847415,0.2726703628304759,0.000201870033387,0.399843228605,0.14553737219730045,-0.1452804581886652,0.9554424548474421,0.67300080021
SXS:BBH:0454,0.6363617063517223,0.3636382936482776,1.749985404362367,0.2314054850408466,0.272723412703445,-0.800622655698,-0.399970548673,-0.6549302071528418,-0.36404099149481167,0.9700424060959622,0.378789160013
SXS:BBH:0459,0.5,0.5,1.0,0.25,0.0,0.199908553657,-0.400078127372,-0.1000847868575,0.2999933405145,0.954116637269747,0.655276336608
SXS:BBH:0461,0.6666676961341379,0.33333230386586205,2.0000092652358563,0.22222187906533863,0.333335392268276,-0.600463016195,8.2298871945e-05,-0.4002818627478852,-0.4003367284930672,0.9693968216473878,0.42668015432
SXS:BBH:0462,0.5000039296358826,0.4999960703641174,1.0000157186670675,0.249999999984558,7.859264286887024e-06,-0.600419715134,-0.399991567221,-0.5002064287871419,-0.10021800520857249,0.9621573155527645,0.527234243774
SXS:BBH:0465,0.5555206313247358,0.4444793686752643,1.24982320997355,0.24691745949730284,0.1110412626494702,0.600073302049,-0.799778727755,-0.02213204439706906,0.6888382435878279,0.9511966785821916,0.705029766293
SXS:BBH:0466,0.5555682357046766,0.4444317642953233,1.250064195086433,0.24691217118066947,0.11113647140935391,-0.800380232098,-0.399912485223,-0.6223996448109708,-0.26693202206820016,0.9651878790446851,0.46472750909
SXS:BBH:0473,0.6363175250176293,0.36368247498237066,1.7496513271597003,0.231417532373068,0.2726350500352587,0.200120098955,-0.799596340115,-0.16345924988653998,0.4181391020331973,0.9596582410354088,0.642440781924
SXS:BBH:0475,0.5555268508953649,0.4444731491046351,1.24985469204257,0.2469167688296439,0.11105370179073024,-0.400165224501,0.799955150829,0.13325605802656174,-0.5778611120363163,0.9502660800977772,0.69042350625
SXS:BBH:0486,0.5555237840895076,0.4444762159104922,1.2498391684503047,0.24691710940038167,0.11104756817901655,0.000151919629602,0.799992469376,0.3556620205126488,-0.3554932305776208,0.9422312508363625,0.76744969024
SXS:BBH:0488,0.6363167046401739,0.3636832953598261,1.7496451246423237,0.2314177560360436,0.27263340928034785,0.600135129331,-0.799594401832,0.09107688082517579,0.6726751348442372,0.9512768978783914,0.753432947015
SXS:BBH:0501,0.6363124119400675,0.36368758805993245,1.7496126698588594,0.23141892635108133,0.2726248238801351,0.60019045799,0.799745803546,0.672766260299728,0.09105101559433337,0.9322744030707006,0.856797632023
SXS:BBH:0503,0.5555320872829399,0.4444679127170601,1.2498811981430507,0.24691618728199993,0.11106417456588001,-0.600308998951,0.799911337065,0.022044011142012043,-0.6890258335459745,0.9534537534887876,0.65065672028
SXS:BBH:0507,0.5555771628961108,0.44442283710388925,1.250109392479842,0.24691117896441916,0.1111543257922216,0.799747589575,0.400013191404,0.6220964942518286,0.266546499446335,0.925355405819363,0.870258218463
SXS:BBH:0512,0.636330408072945,0.36366959192705495,1.74974873401178,0.23141401983466428,0.2726608161458901,-0.600338007814,-0.799691059416,-0.6728366507395125,-0.09119000824845053,0.9696432994191607,0.407107290394
SXS:BBH:0513,0.6666684071422794,0.3333315928577206,2.0000156643623046,0.2222216420606554,0.33333681428455875,0.600015470105,-0.400153009266,0.26662771775018024,0.5333949976810723,0.9495964165978404,0.786642164323
SXS:BBH:0525,0.555577144595368,0.4444228554046319,1.250109299823327,0.24691118099862552,0.11115428919073661,0.799762677154,-0.399953050886,0.26658158762461626,0.6220781414297166,0.9416726216817178,0.787697957207
SXS:BBH:0535,0.5555365588511763,0.4444634411488237,1.2499038332944936,0.2469156906309698,0.11107311770235322,0.19983738201,-0.799850550678,-0.24448735662746213,0.4665212996907888,0.9573701828318678,0.625333323862
SXS:BBH:0550,0.6363357794890522,0.3636642205109479,1.7497893485232094,0.2314125552311126,0.27267155897810397,-0.200272386321,0.799947173544,0.16347168025710862,-0.41835265037652086,0.9563391739458322,0.644759642546
SXS:BBH:0552,0.6363768207772301,0.36362317922276993,1.7500997107430287,0.2314013627546953,0.27275364155445986,0.799926319134,-0.399972388827,0.36361533619992725,0.6544937994531266,0.9408255653117534,0.832926278219
SXS:BBH:0554,0.666663598840142,0.3333364011598579,1.9999723898153883,0.22222324482165218,0.33332719768028424,0.200115318349,-0.400078748867,4.8787985720694094e-05,0.2667704086414494,0.9596178259844935,0.663346441379
SXS:BBH:0559,0.5555253378676561,0.4444746621323439,1.2498470333551803,0.24691693685468263,0.11105067573531223,-0.200029263751,0.799999064759,0.24445798968625482,-0.46670063834364034,0.9465681450554458,0.729380527175
SXS:BBH:0566,0.6363301215316561,0.363669878468344,1.7497465674409602,0.23141409796316392,0.2726602430633119,0.19995045192,0.799946825601,0.4181510602180164,-0.16368206947689004,0.9471440660071168,0.75403707803
SXS:BBH:0574,0.6666500307293439,0.333349969270656,1.9998502840360919,0.22222776725790871,0.3333000614586879,0.400042605275,0.399934265816,0.4000064903196715,0.13337033987957955,0.9491765985904667,0.769992391126
SXS:BBH:0579,0.5999817728447622,0.40001822715523777,1.4998860854706084,0.24000364509881836,0.19996354568952454,0.399892804657,-0.799642682775,-0.07994325443534261,0.5598000422072846,0.9546698271853236,0.68786577863
SXS:BBH:0584,0.666641013664514,0.33335898633548594,1.999769140747325,0.22223077256486326,0.333282027329028,-0.400434275003,-0.399927521059,-0.4002653440219066,-0.1336264779661227,0.9685851199088303,0.467891292756
SXS:BBH:0591,0.5555525497346488,0.4444474502653511,1.2499847831345732,0.24691391421797937,0.11110509946929764,0.00010506770919,0.399988726055,0.17783234006376605,-0.17771559879629548,0.9480634910340967,0.724660551486
SXS:BBH:0593,0.6000011548207337,0.3999988451792663,1.500007217650423,0.23999976903451967,0.20000230964146723,3.19013830056e-05,9.78256321077e-05,5.827100651575028e-05,-1.9989273228273226e-05,0.9552474350082266,0.664094299647
SXS:BBH:0599,0.6666531654652876,0.3333468345347124,1.9998784941090149,0.22222672244039945,0.3333063309305753,0.199855451192,9.41905622539e-05,0.13326566729841047,0.1332028710468697,0.9573225535341212,0.686624265098
SXS:BBH:0625,0.5831913442682582,0.41680865573174186,1.3991824215944313,0.2430792002388402,0.1663826885365158,-0.710930082225,0.22042719202,-0.32273230874096237,-0.5064842319261198,0.962155487228278,0.529116500954
SXS:BBH:0626,0.540131182128593,0.4598688178714068,1.174533173674824,0.24838948822096163,0.0802623642571877,-0.827690099067,0.734106450265,-0.10946856617005069,-0.7846538971203312,0.9557498214702876,0.618898891152
SXS:BBH:0631,0.6992481837807233,0.30075181621927666,2.3250007018109073,0.2103001612600831,0.39849636756144663,-0.125615840471,-0.363345074365,-0.1971133393330377,0.021440042726166078,0.9681486270214968,0.531917169136
SXS:BBH:1108,0.901960303639086,0.09803969636091406,9.199949990855691,0.08842791429837384,0.8039206072781719,-2.2533840531e-06,-1.46366981843e-06,-2.1759607093210616e-06,-1.8889652201780386e-06,0.9909613162201094,0.277220264781
SXS:BBH:1110,0.8750000163261473,0.1249999836738526,7.00000104487357,0.10937498775538916,0.7500000326522949,3.78251440966e-06,-2.03421080588e-07,3.28427253845397e-06,3.335127801958805e-06,0.9876260648404582,0.33654963967
SXS:BBH:1122,0.5000000012674991,0.4999999987325008,1.0000000050699966,0.24999999999999994,1.4901161193847656e-08,0.437577200796,0.437577185317,0.4375771930565,8.848757421242581e-09,0.9358230081678653,0.814189061147
SXS:BBH:1123,0.5000000020070136,0.49999999799298644,1.0000000080280542,0.25,0.0,0.500047452012,0.500047499325,0.5000474756684999,-2.1649295911529975e-08,0.932657917464204,0.831254247705
SXS:BBH:1124,0.5,0.5,1.0,0.25,0.0,0.998000728154,0.998000755108,0.9980007416309999,-1.3477000015971186e-08,0.8858635527572507,0.950665510736
SXS:BBH:1134,0.5000001099951455,0.49999989000485434,1.0000004399806792,0.24999999999998784,2.2051704804522905e-07,-0.43753905849,-0.43753989932,-0.43753947890490746,3.2416056261475035e-07,0.961111677468414,0.547820491827
SXS:BBH:1137,0.5,0.5,1.0,0.25,0.0,-0.969242733008,-0.969242734905,-0.9692427339565,9.485000007636302e-10,0.9685193823206091,0.368643909435
SXS:BBH:1142,0.5555689439884793,0.4444310560115206,1.2500677809835092,0.24691209246400522,0.11113788797695909,-0.000192360521025,-0.000228315852947,-0.00020834018716033918,-5.398875901526675e-06,0.9527677052535377,0.679504597452
SXS:BBH:1143,0.5555639323671692,0.4444360676328309,1.2500424084081,0.2469126494198967,0.11112786473433722,-0.00013651341692,-2.54535974111e-05,-8.715442746545252e-05,-6.452943398445556e-05,0.95276219435069,0.679536748203
SXS:BBH:1146,0.5999335598443218,0.4000664401556782,1.4995848179889049,0.24001328361684138,0.19986711968864335,0.949893478455,0.949303274786,0.9496573577741765,0.19008859423065122,0.8981801868328205,0.942721676749
SXS:BBH:1147,0.6708131976028424,0.3291868023971576,2.0377888564120474,0.2208228515246923,0.3416263952056849,0.430140353244,-0.510018097152,0.12065259921147409,0.4564350523437736,0.9555335356935537,0.728674714139
SXS:BBH:1148,0.6708042634817541,0.3291957365182459,2.037706413140543,0.2208259035764555,0.34160852696350824,0.430162915007,0.50994327352,0.45642626888737675,0.12068396586949331,0.9477440931587467,0.782960054357
SXS:BBH:1150,0.7499867839757653,0.25001321602423465,2.9997885547901055,0.18750660783745401,0.49997356795153075,0.700034892443,0.599880721136,0.6749950259762948,0.37503880933199796,0.9489839785600328,0.851761349616
SXS:BBH:1151,0.7499858355445279,0.2500141644554721,2.999773381552154,0.18750708202710425,0.49997167108905577,0.700145628486,0.599909044903,0.6750850627936252,0.37511354557221754,0.9489404023834291,0.851830589826
SXS:BBH:1152,0.7499849613908521,0.2500150386091478,2.999759396726989,0.18750751907841415,0.4999699227817043,0.70014907643,0.599905128398,0.6750865818924461,0.3751159742159426,0.9489403771218546,0.851832347351
SXS:BBH:1154,0.5000000011275129,0.49999999887248714,1.0000000045100514,0.25,0.0,2.65408380851e-05,2.64339044381e-05,2.648737126172057e-05,5.34668832297033e-08,0.9516137660533803,0.68644028906
SXS:BBH:1166,0.6666683713342894,0.33333162866571064,2.000015342087064,0.22222165399677543,0.3333367426685787,4.1408427413e-05,-3.24828040266e-06,2.6522934265957283e-05,2.8688443459920417e-05,0.9612536943420807,0.623427777785
SXS:BBH:1167,0.6666786286330887,0.33332137136691126,2.0001076615613305,0.2222182347569929,0.33335725726617743,-7.01521110662e-05,5.46510638418e-06,-4.49472764466894e-05,-4.859054995597128e-05,0.9612592562016139,0.623388090901
SXS:BBH:1172,0.7499919872281391,0.2500080127718609,2.9998717997591826,0.18750400632172595,0.4999839744562781,-0.699849597985,-0.599711622591,-0.6748143017537486,-0.3749488797534203,0.9796492362674315,0.20337467446
SXS:BBH:1173,0.7499954720248575,0.2500045279751425,2.99992755370986,0.18750226396706868,0.49999094404971506,-0.699860591587,-0.599726493348,-0.6748266136225423,-0.37495793585523396,0.9796384145540787,0.203346928825
SXS:BBH:1175,0.7499942895276315,0.25000571047236847,2.9999086345290644,0.18750285520357474,0.49998857905526306,-0.699858447602,-0.599714276313,-0.6748218329092269,-0.37495784544911925,0.9796412424545936,0.203362362126
SXS:BBH:1178,0.7499983775780716,0.2500016224219283,2.99997404141761,0.1875008112083319,0.4999967551561434,-1.10599045721e-05,1.78119030986e-05,-3.841905812171124e-06,-1.2747915158315469e-05,0.9708215820837499,0.539443327168
SXS:BBH:1220,0.8000319035937438,0.1999680964062563,4.000797717093803,0.15998085682591448,0.6000638071874874,-5.6267346621e-05,3.31066344035e-05,-3.8395401767281866e-05,-5.16359430874534e-05,0.9779622921316523,0.471552652427
SXS:BBH:1222,0.6666342695317587,0.33336573046824136,1.9997084541215815,0.22223302021761723,0.33326853906351717,3.40155474133e-05,-0.000105561180295,-1.2514550375544251e-05,5.7866409580720554e-05,0.9612266259025523,0.623453084195
SXS:BBH:1223,0.5555461642395241,0.4444538357604759,1.2499524574671863,0.24691462363827582,0.11109232847904808,0.380123742053,-0.459944817719,0.0067520483605559845,0.41560052530728087,0.9513718572366171,0.70151911989
SXS:BBH:1351,0.5085567031255546,0.49144329687444543,1.0348227483413641,0.24992678283162112,0.017113406251109766,-0.228140654772,-0.0023649462548,-0.11718469622414342,-0.11486022225536384,0.95464235956621,0.649143386789
SXS:BBH:1352,0.5350138082737775,0.46498619172622246,1.150601496976896,0.24877403323016714,0.07002761654755527,0.710161815672,-0.671696221914,0.06761690926861463,0.6922758457179796,0.9485125302725028,0.723800677059
SXS:BBH:1353,0.5492120813519703,0.45078791864802975,1.2183380668211499,0.24757817104900712,0.09842416270393937,0.330838968281,-0.438154943537,-0.015814196680442733,0.3792157134043357,0.9519737759298859,0.69224164399
SXS:BBH:1354,0.646895852118625,0.353104147881375,1.8320256388943612,0.22842160863034305,0.29379170423725,-0.000150020652343,0.000126418627088,-5.240879613857541e-05,-0.00014168667932705853,0.9592253002537968,0.637700825887
SXS:BBH:1376,0.5024856880931166,0.49751431190688344,1.0099924284935216,0.24999382135470372,0.004971376186242277,0.249968490735,0.499963472467,0.3743445720515699,-0.12313339391442127,0.9387416608438456,0.796195822397
SXS:BBH:1387,0.7489392532629469,0.2510607467370531,2.983099759706139,0.18802924818488637,0.4978785065258939,0.469939519226,-0.359902056062,0.26159887366074225,0.4423134315549952,0.9625847642823925,0.732852829325
SXS:BBH:1412,0.619768203856781,0.380231796143219,1.629974689500553,0.23565557734492057,0.23953640771356183,0.400006079655,-0.299983545203,0.13384776731362458,0.36197433172551907,0.9512064252640092,0.734186618143
SXS:BBH:1418,0.7999972063378702,0.20000279366212984,3.999930159422309,0.16000167618947336,0.5999944126757403,-0.400030001843,-0.499986122747,-0.42002150526742965,-0.2200242625840365,0.9823224763600152,0.247208762096
SXS:BBH:1419,0.8888534233714441,0.11114657662855577,7.997128209732732,0.09879301513230834,0.7777068467428885,-0.799956583473,-0.798879820756,-0.7998369049831641,-0.6222513905538368,0.9928947835699209,-0.276295259733
SXS:BBH:1420,0.8888515470177074,0.11114845298229274,7.996976324621557,0.09879447438193581,0.7777030940354145,-0.800081791609,0.799422203386,-0.6222993970263089,-0.8000084793984084,0.9925796201991931,-0.265615567183
SXS:BBH:1421,0.8864796676331731,0.11352033236682678,7.80899464572236,0.10063346650615196,0.7729593352663464,-0.608065856225,0.79948651348,-0.4482800433923737,-0.629795992858464,0.9918748468971303,-0.117098473922
SXS:BBH:1422,0.8883086626022805,0.11169133739771944,7.953245822808262,0.09921638254802824,0.7766173252045612,-0.800141087454,-0.458841196123,-0.7620208461375443,-0.65952367244125,0.9927496199241148,-0.272061691058
SXS:BBH:1423,0.8888538347600182,0.11114616523998164,7.997161511068298,0.09879269519242832,0.7777076695200367,-0.603631990822,-0.752452418043,-0.6201728106169899,-0.45290840903492785,0.9922877223819189,-0.132856034786
SXS:BBH:1424,0.8660262145402295,0.13397378545977046,6.464146784896805,0.11602481026934987,0.7320524290804591,-0.656582314499,-0.799069295387,-0.6756718347072993,-0.46156315801196357,0.9905504203241066,-0.0929269104235
SXS:BBH:1425,0.8595124233313705,0.1404875766686295,6.1180671181959205,0.12075081747040545,0.719024846662741,-0.800020655995,0.672689436685,-0.593123183938954,-0.7821322015598763,0.989983913405325,-0.151341222413
SXS:BBH:1426,0.8888499065090717,0.1111500934909284,7.996843534653579,0.0987957502078863,0.7776998130181432,0.483879364475,0.747863287147,0.5132212021600949,0.3469710535904507,0.9840434057715538,0.650442472844
SXS:BBH:1427,0.8811035805621958,0.11889641943780423,7.4106822116969555,0.10476006088267395,0.7622071611243916,-0.61019369966,-0.73102349434,-0.6245599296088571,-0.4507277776049812,0.9917019831175106,-0.110714385118
SXS:BBH:1428,0.8465431687653003,0.15345683123469972,5.516490611425317,0.1299078321821046,0.6930863375306006,-0.800165542008,-0.699340907901,-0.7846933131475419,-0.570056033788971,0.9892790714160345,-0.121433279108
SXS:BBH:1429,0.8856824009988217,0.11431759900117827,7.7475595073484085,0.10124908555978405,0.7713648019976435,-0.20028311741,-0.778847969759,-0.26642326219700885,-0.08835120241742653,0.9904569057114664,0.166939439096
SXS:BBH:1430,0.8888674129318375,0.11113258706816258,7.998260783640854,0.09878213515969984,0.7777348258636748,0.284438831601,-0.751480097734,0.16931448099112031,0.33634233577395045,0.9874108305916738,0.504003266763
SXS:BBH:1431,0.8888821806546285,0.11111781934537143,7.99945666582823,0.09877064956930083,0.7777643613092572,0.0778726348925,-0.775914197893,-0.016998296152416034,0.15543749118555028,0.9891997884555943,0.357768505747
SXS:BBH:1432,0.8537818020044871,0.14621819799551294,5.839093995883381,0.12483843657045791,0.7075636040089741,0.657564262372,0.792533257678,0.6772991856509082,0.44553361607252684,0.9726975944388485,0.791817261397
SXS:BBH:1433,0.8888809535220084,0.1111190464779916,7.999357281184567,0.09877160398781354,0.7777619070440168,-0.737223078647,0.207443309863,-0.6322526503159608,-0.6783544558963911,0.9925120933452691,-0.223894394472
SXS:BBH:1434,0.8136838600421811,0.1863161399578189,4.367221541979108,0.15160243594903733,0.6273677200843623,0.797744291588,0.795397073627,0.7973069669978669,0.5009163420140114,0.9561198251505734,0.883229499556
SXS:BBH:1435,0.868231614976679,0.13176838502332097,6.58907381177219,0.1144054777316668,0.736463229953358,-0.789279466255,0.067288608463,-0.6764108743868739,-0.694143896922146,0.9909996942219961,-0.18281642703
SXS:BBH:1436,0.8625955504859841,0.13740444951401584,6.277784697197856,0.11852446676776612,0.7251911009719683,0.00949044599538,-0.798977072587,-0.1015965883453943,0.11796942132087894,0.9864497272661316,0.360790801074
SXS:BBH:1437,0.8579045797424057,0.14209542025759422,6.0375244901431335,0.1219043117994119,0.7158091594848115,0.799932777019,0.147520489834,0.7072279788902291,0.6653040068910925,0.9689633661895825,0.869521340445
SXS:BBH:1438,0.8544037568236175,0.14559624317638256,5.868309086715582,0.12439797714930624,0.7088075136472349,0.125766491394,0.799609983831,0.22387557238168038,-0.008964846922562844,0.9832370918797995,0.465112538472
SXS:BBH:1439,0.8663445085300808,0.1336554914699192,6.4819222839419375,0.11579170106985356,0.7326890170601615,0.720401043827,-0.31923254095,0.5814483061049962,0.6667826704127229,0.9750695983781282,0.816165400262
SXS:BBH:1440,0.8493585168737212,0.15064148312627884,5.638277712399619,0.1279486266877939,0.6987170337474423,0.769754469818,0.306333989297,0.6999441213212237,0.6076509083618443,0.9680842522762539,0.855352669604
SXS:BBH:1441,0.8888782151928821,0.1111217848071179,7.999135513668829,0.09877373374839847,0.7777564303857641,0.595577791993,-0.477961834173,0.476284152672268,0.5825080968382429,0.982922137052443,0.721396537851
SXS:BBH:1442,0.8681728116218903,0.13182718837810975,6.585688599621629,0.1144487807824321,0.7363456232437806,-0.709621960444,-0.178523588803,-0.6396087553583747,-0.5925402298162361,0.990797812761353,-0.130408835136
SXS:BBH:1443,0.8503121032978501,0.14968789670214985,5.680566846294914,0.12728143028303635,0.7006242065957003,0.407924431624,-0.7371860791,0.23651524778219982,0.4572109150993672,0.9800855126839978,0.630898793478
SXS:BBH:1444,0.855844521013309,0.14415547898669098,5.93695450932062,0.12337467686480869,0.711689042026618,-0.0630909225336,-0.758200668638,-0.16329480093159693,0.05530276017948357,0.9863338066915991,0.326965456917
SXS:BBH:1445,0.8236743572002125,0.1763256427997875,4.671324851686321,0.14523491049102927,0.647348714400425,-0.497006150578,0.799291167681,-0.26843569267634115,-0.5503067505274313,0.9846902771628553,0.157679037581
SXS:BBH:1446,0.7592752175958141,0.2407247824041859,3.1541215242266274,0.18277636154064325,0.5185504351916282,-0.799835090459,0.776581052306,-0.4203526575134493,-0.7942372671846005,0.9795410275622497,0.179744526214
SXS:BBH:1447,0.7595882505857399,0.2404117494142601,3.15953048233459,0.1826139401578351,0.5191765011714798,0.739856710376,0.799659753586,0.7542340646144127,0.36973886402283973,0.9471896276888279,0.86966835566
SXS:BBH:1448,0.87413703390099,0.12586296609901004,6.94514884714659,0.11002147986376949,0.7482740678019799,-0.481394701355,0.524815031624,-0.35475015984457015,-0.486859712911655,0.9902303420468859,0.0125152107341
SXS:BBH:1449,0.8071585250831131,0.19284147491688686,4.185606469930766,0.15565364046876654,0.6143170501662264,-0.800181962085,-0.344443428799,-0.7122966711496691,-0.5794507134796113,0.9854998951385212,0.0104997153255
SXS:BBH:1450,0.80265807606882,0.19734192393117997,4.067346968547519,0.15839808899032035,0.6053161521376401,-0.283524531349,-0.799219201717,-0.3852927097604768,-0.06985379994132762,0.981998998395343,0.298804420782
